186336103,120000000
129995817,110000000
102608827,110000000
42776259,112000000
98780042,120000000
106369117,110000000
142614158,110000000
50026353,110000000
66002193,110000000
85463309,110000000
71017784,105000000
48068396,160000000
61656849,110000000
134520804,110000000
313837577,93000000
24004159,110000000
58183966,107000000
100446895,109000000
144795350,120000000
47396698,130000000
140015224,133000000
104374107,105000000
228430993,108000000
35799026,126000000
6712451,90000000
101643008,90000000
187670866,103000000
132014112,102000000
261970615,100000000
167007184,150000000
180011740,100000000
204843350,102000000
97030725,100000000
130127620,100000000
146282411,115000000
65452312,100000000
148383780,100000000
119219978,100000000
101228120,100000000
162804648,100000000
100117603,100000000
89296573,100000000
85017401,92000000
173005002,100000000
75030163,100000000
77222184,100000000
34964818,150000000
107515297,100000000
67631157,100000000
66862068,83000000
57366262,100000000
116866727,100000000
184031112,100000000
54700065,105000000
27098580,102000000
55673333,80000000
40198710,100000000
72660029,100000000
38120554,140000000
49392095,100000000
39292022,90000000
28772222,105000000
17010646,84000000
24985612,100000000
4411102,100000000
35024475,100000000
130174897,99000000
10200000,10000000
202007640,98000000
77679638,100000000
9213,94000000
58867694,100000000
59475623,90000000
108638745,92000000
86897182,95000000
63540020,93000000
95328937,100000000
50802661,95000000
161317423,95000000
201148159,95000000
43982842,65000000
380838870,94000000
377019252,94000000
340478898,94000000
17176900,95000000
131144183,115000000
23014504,100000000
181166115,93000000
176740650,93000000
71148699,90000000
67344392,92000000
22406362,107000000
261437578,92000000
11000000,98000000
88761720,95000000
250147615,90000000
245823397,90000000
81557479,100000000
226138454,90000000
155370362,100000000
124870275,100000000
196573705,90000000
58229120,90000000
125305545,92000000
132373442,90000000
120618403,90000000
110416702,92000000
102515793,90000000
100012500,90000000
209019489,90000000
84037039,120000000
85884815,90000000
83077470,75000000
100018837,90000000
78747585,88000000
78616689,100000000
75817994,90000000
100853835,90000000
73209340,95000000
72515360,80000000
68558662,90000000
65653758,95000000
64685359,90000000
61355436,68000000
26871,92000000
60874615,90000000
143618384,90000000
58220776,100000000
47474112,90000000
42877165,86000000
35168677,100000000
56114221,120000000
37567440,20000000
61644321,88000000
190562,90000000
120147445,87000000
241688385,92000000
144512310,38000000
233630478,90000000
197992827,100000000
176049130,75000000
172620724,85000000
183405771,85000000
20315324,75000000
148313048,85000000
127706877,85000000
126149655,85000000
66941559,85000000
78009155,75000000
63224849,85000000
111544445,90000000
112703470,85000000
117144465,85000000
84303558,85000000
150832203,85000000
51396781,68000000
47592825,85000000
50016394,70000000
57010853,85000000
62494975,85000000
46440491,100000000
44606335,90000000
40048332,85000000
64933670,85000000
31494270,60000000
31111260,60000000
123307945,65000000
153288182,84000000
13401683,35000000
137340146,70000000
43575716,85000000
80170146,85000000
75754670,85000000
33048353,65000000
34543701,82000000
242589580,81000000
102981571,80000000
180965237,80000000
407999255,78000000
254455986,80000000
162831698,80000000
155019340,80000000
145771527,80000000
140459099,75000000
53215979,84000000
158115031,82000000
133103929,75000000
133668525,80000000
130313314,80000000
124590960,80000000
127968405,80000000
120136047,80000000
128200012,75000000
112225777,80000000
109993847,80000000
104054514,80000000
103028109,80000000
101087161,75000000
101111837,80000000
95632614,79000000
94822707,80000000
92969824,80000000
91188905,80000000
90443603,80000000
82226474,65000000
79363785,80000000
76081498,75000000
85707116,68000000
74329966,70000000
100169068,80000000
73215310,80000000
80360866,80000000
69102910,80000000
65948711,80000000
169692572,80000000
60507228,80000000
56684819,80000000
50628009,90000000
69772969,80000000
45356386,75000000
55350897,85000000
39442871,80000000
37899638,88000000
37754208,70000000
27779888,
38542418,80000000
34566746,80000000
32885565,80000000
36073232,80000000
21471685,44000000
20950820,80000000
19673424,80000000
19480739,80000000
17593391,80000000
18318000,80000000
27356090,90000000
17473245,70000000
15131330,86000000
19406406,40000000
1891821,52000000
23219748,80000000
170708996,58000000
422783777,45000000
103812241,79000000
119793567,78000000
92930005,78000000
67286731,100000000
74158157,79000000
127083765,76000000
1339152,81200000
15071514,80000000
26000610,76000000
323505540,75000000
66462600,78000000
368049635,76000000
306124059,75000000
229074524,73000000
193136719,75000000
35286428,76000000
157299717,75000000
134568845,75000000
134006721,75000000
195329763,80000000
120776832,75000000
118823091,75000000
41814863,50000000
97360069,75000000
117698894,75000000
162001186,80000000
77032279,60000000
73023275,35000000
68473360,75000000
66636385,75000000
160762022,75000000
103338338,70000000
55808744,53000000
47379090,70000000
43426961,70000000
47000485,75000000
45434443,75000000
42044321,80000000
73661010,75000000
41523271,80000000
37600435,55000000
39251128,75000000
83503161,75000000
34636443,52000000
22751979,75000000
30013346,75000000
14567883,75000000
5409517,75000000
21009180,45000000
94999143,75000000
336029560,74000000
36381716,82000000
55585389,69000000
36976367,75000000
107225164,73000000
70224196,70000000
51814190,75000000
47456450,70000000
148213377,73000000
112950721,72000000
75600000,72000000
62647540,70000000
183132370,75000000
27796042,72000000
32616869,72000000
18947630,59660000
114195633,60000000
144156464,71500000
227965690,72000000
436471036,150000000
244052771,120000000
152149590,70000000
141204016,70000000
162495848,74000000
136448821,80000000
120523073,75000000
119654900,70000000
72660029,100000000
117541000,70000000
116643346,80000000
100614858,68000000
42272747,70000000
80281096,60000000
219613391,75000000
78120196,75000000
98895417,70000000
70117571,58000000
83552429,70000000
66257002,70000000
65012000,70000000
79883359,66000000
78031620,70000000
54222000,69500000
52474616,70000000
55942830,70000000
40932372,70000000
38345403,70000000
37901509,70000000
48430355,70000000
30157016,70000000
28031250,60000000
33105600,70000000
62321039,70000000
38509342,75000000
19076815,60000000
25093607,35000000
18990542,70000000
14294842,70000000
19819494,70000000
13596911,70000000
8460990,70000000
7097125,70000000
37760080,70000000
5851188,70000000
25121291,50000000
18821279,70000000
118471320,68000000
300523113,68000000
71069884,68000000
251501645,69000000
35324232,68000000
81257500,68000000
617840,70000000
29655590,65000000
45045037,36000000
28965197,68000000
39380442,70000000
37516013,69000000
87704396,66000000
83892374,66000000
5932060,35000000
216119491,70000000
43568507,66000000
182805123,70000000
176387405,59000000
33685268,68000000
182204440,65000000
171383253,63000000
172071312,62000000
119412921,65000000
139225854,60000000
148775460,61000000
115731542,65000000
100468793,65000000
93771072,65000000
100448498,65000000
115603980,65000000
90454043,65000000
84049211,70000000
70450000,50000000
69688384,60000000
70236496,63000000
63695760,65000000
59617068,65000000
55637680,65000000
85911262,65000000
53846915,50100000
54758461,65000000
52397389,65000000
38966057,65000000
42345531,65000000
36064910,45000000
33328051,65000000
32598931,65000000
28045540,65000000
37023395,63000000
43532294,65000000
17218080,70000000
10014234,65000000
19059018,65000000
1987287,50000000
24407944,43000000
13750556,65000000
31054924,64000000
43247140,55000000
2208939,50000000
213079163,63000000
19548064,65000000
356784000,63000000
25052000,63000000
122012710,62000000
72413,65000000
58255287,64000000
77086030,62000000
65000000,62000000
32178777,62000000
15738632,42000000
54116191,44000000
118153533,61000000
108012170,63000000
210592590,65000000
279167575,80000000
143151473,60000000
136801374,60000000
135381507,150000000
167735396,61000000
121468960,60000000
106635996,58000000
102678089,95000000
125603360,60000000
101217900,70000000
104148781,60000000
75573300,61000000
93375151,60000000
106126012,60000000
93307796,60000000
90646554,105000000
109176215,60000000
82670733,60000000
82569532,60000000
81687587,61000000
80574010,60000000
75764085,60000000
90356857,58000000
75530832,55000000
75370763,60000000
100003492,65000000
90341670,60000000
74540762,55000000
80033643,60000000
73648142,60000000
71844424,60000000
75638743,60000000
66734992,60000000
75280058,60000000
64505912,48000000
77862546,70000000
61112916,50000000
88200225,60000000
60573641,60000000
59035104,66000000
56702901,60000000
55994557,60000000
54910560,60000000
53789313,60000000
51045801,60000000
50818750,60000000
50189179,60000000
50024083,60000000
50549107,60000000
56443482,60000000
62401264,60000000
47748610,75000000
46975183,61000000
50807639,60000000
46611204,48000000
257756197,60000000
48472213,45000000
43060566,60000000
45996718,60000000
43337279,60000000
37479778,60000000
40559930,60000000
36830057,65000000
36279230,60000000
42194060,70000000
43119879,60000000
35096190,60000000
43290977,80000000
33927476,40000000
32122249,60000000
40076438,60000000
32940507,60000000
31670931,60000000
30695227,60000000
32522352,60000000
26082914,87000000
29136626,60000000
26288320,60000000
26616590,60000000
623279547,220000000
30063805,60000000
22518325,50000000
13082288,60000000
18208078,60000000
14218868,65000000
22451,60000000
31165421,60000000
11802056,60000000
25472967,30000000
22362500,55000000
17281832,60000000
19781879,60000000
7605668,60000000
4535117,60000000
4426297,35000000
,68005000
10166502,80000000
363024263,58000000
12065985,60000000
350123553,58800000
80021740,58000000
,3000000
48291624,58000000
35231365,60000000
53715611,63000000
31199215,58000000
29580087,58000000
44665963,58000000
60128566,60000000
49875589,58000000
60984028,57000000
36931089,70000000
51317350,57000000
28328132,58000000
51774002,57000000
25528495,57000000
113006880,56000000
45860039,56000000
329691196,55000000
217326336,60000000
166225040,55000000
141600000,55000000
134218018,55000000
128769345,54000000
177575142,70000000
105263257,55000000
104354205,55000000
107100855,55000000
98711404,55000000
100328194,50000000
101530738,55000000
93815117,55000000
91400000,53000000
162586036,55000000
89706988,55000000
83000000,55000000
78745923,55000000
70098138,30000000
66365290,55000000
66207920,30000000
63408614,55000000
58422650,55000000
56932305,55000000
68750000,55000000
68218041,55000000
25040293,55000000
55747724,55000000
55473600,50000000
49994804,55000000
41609593,55000000
38553833,55000000
76137505,55000000
34350553,68000000
34238611,55000000
34098563,55000000
33828318,55000000
33472850,55000000
31051126,55000000
35707327,55000000
20550712,50000000
18573791,55000000
51225796,70000000
16264475,55000000
25857987,62000000
12870569,56000000
11466088,71000000
16088610,55000000
51178893,50000000
6768055,57000000
39440655,55000000
6167817,47000000
81645152,54000000
69951824,55000000
9483821,55000000
66676062,54000000
26838389,57000000
75604320,54000000
108200000,54000000
5660084,54000000
7221458,55000000
70327868,46000000
58297830,50000000
57386369,52500000
45207112,53000000
62563543,53000000
33574332,90000000
73343413,50000000
25031037,53000000
22843047,55000000
5755286,55000000
164435221,52000000
95720716,40000000
118683135,52000000
143704210,52000000
110476776,52000000
80270227,50000000
36385763,52000000
37035845,52000000
34580635,52000000
42438300,52000000
23324666,52000000
23020488,52000000
90567722,51000000
72601713,51000000
296623634,50000000
267652016,60000000
62453315,50200000
165500000,48000000
153620822,50000000
218628680,50000000
147637474,50000000
135014968,50000000
2175312,50000000
126203320,50000000
126975169,50000000
125548685,52000000
105807520,50000000
191616238,50000000
105264608,60000000
97680195,70000000
126088877,50000000
91030827,50000000
150315155,50000000
127997349,50000000
88504640,45000000
81517441,50000000
81022333,50000000
79948113,50000000
88658172,50000000
84244877,50000000
75367693,35000000
73701902,60000000
75605492,50000000
67823573,50000000
91439400,50000000
67128202,65000000
70496802,54000000
60470220,50000000
58336565,50000000
66002004,50000000
54997476,50000000
55682070,50000000
52752475,50000000
55092830,60000000
50815288,50000000
52822418,50000000
50150619,50000000
48745150,50000000
50007168,50000000
48154732,50000000
48265581,50000000
46982632,50000000
44737059,50000000
56724080,50000000
44484065,50000000
47553512,50000000
42610000,55000000
41482207,50000000
47105085,50000000
41256277,50000000
50740078,45000000
40203020,40000000
40905277,50000000
38590500,50000000
39177541,50000000
39778599,50000000
37486138,50000000
38105077,40000000
35168395,50000000
32800000,40000000
33643461,50000000
32741596,50000000
31874869,50000000
30306268,50000000
27667947,50000000
27067160,50000000
26616999,40000000
26536120,50000000
26199517,50000000
25450527,50000000
25407250,50000000
23159305,70000000
24006726,50000000
20389967,50000000
19593740,50000000
19118247,40000000
26442251,50000000
17114882,25000000
18472363,50000000
14131298,390000000
21557240,49900000
21283440,55000000
10556196,50000000
16671505,50000000
10400000,50000000
9528092,22000000
10137232,50000000
9795017,50000000
20488579,50000000
19445217,60000000
8355815,55000000
28837115,50000000
6471394,50000000
6291602,50000000
10706786,50000000
8742261,18000000
43905746,49000000
21413502,40000000
124107476,48000000
197171806,48000000
31569268,49000000
66488090,48000000
95308367,48000000
60652036,48000000
1206135,50000000
56607223,48000000
50173190,48000000
47095453,48000000
37879996,48000000
25900000,58000000
